participant_id,onset,duration,sample,trial_type,stim_file,value,N170
sub-009_task-N170_eeg,529.9600,0.3000,542680,stimulus,NA,74,-0.2922
sub-009_task-N170_eeg,531.4766,0.3000,544233,stimulus,NA,65,3.5850
sub-009_task-N170_eeg,535.8086,0.3000,548669,stimulus,NA,70,1.7777
sub-009_task-N170_eeg,537.3574,0.3000,550255,stimulus,NA,17,1.4746
sub-009_task-N170_eeg,540.2734,0.3000,553241,stimulus,NA,71,5.8563
sub-010_task-N170_eeg,5.4229,0.3000,5554,stimulus,NA,71,2.9960
sub-010_task-N170_eeg,6.9883,0.3000,7157,stimulus,NA,60,4.2002
sub-010_task-N170_eeg,8.5713,0.3000,8778,stimulus,NA,74,-5.4140
sub-010_task-N170_eeg,14.6689,0.3000,15022,stimulus,NA,75,2.5761
sub-010_task-N170_eeg,16.0684,0.3000,16455,stimulus,NA,52,0.6559
sub-010_task-N170_eeg,19.0342,0.3000,19492,stimulus,NA,65,-0.7489
sub-010_task-N170_eeg,22.1660,0.3000,22699,stimulus,NA,48,8.7533
sub-010_task-N170_eeg,25.2656,0.3000,25873,stimulus,NA,79,3.7540
sub-010_task-N170_eeg,26.7979,0.3000,27442,stimulus,NA,28,-0.8847
sub-010_task-N170_eeg,28.3975,0.3000,29080,stimulus,NA,17,4.9675
sub-010_task-N170_eeg,31.3799,0.3000,32134,stimulus,NA,30,1.1585
sub-010_task-N170_eeg,32.8789,0.3000,33669,stimulus,NA,59,0.9137
sub-010_task-N170_eeg,35.9111,0.3000,36774,stimulus,NA,21,1.6289
sub-010_task-N170_eeg,37.3447,0.3000,38242,stimulus,NA,43,6.2447
sub-010_task-N170_eeg,38.9434,0.3000,39879,stimulus,NA,39,4.0508
sub-010_task-N170_eeg,43.3252,0.3000,44366,stimulus,NA,62,NA
sub-010_task-N170_eeg,53.9717,0.3000,55268,stimulus,NA,57,6.1042
sub-010_task-N170_eeg,55.4043,0.3000,56735,stimulus,NA,77,-12.6239
sub-010_task-N170_eeg,62.7686,0.3000,64276,stimulus,NA,18,-1.7098
sub-010_task-N170_eeg,64.3018,0.3000,65846,stimulus,NA,47,10.8411
sub-010_task-N170_eeg,75.8809,0.3000,77703,stimulus,NA,76,NA
sub-010_task-N170_eeg,80.3955,0.3000,82326,stimulus,NA,46,8.6225
sub-010_task-N170_eeg,83.5449,0.3000,85551,stimulus,NA,56,-9.0826
sub-010_task-N170_eeg,85.0273,0.3000,87069,stimulus,NA,2,3.2929
sub-010_task-N170_eeg,86.5596,0.3000,88638,stimulus,NA,27,-8.1953
sub-010_task-N170_eeg,88.1260,0.3000,90242,stimulus,NA,50,-5.4447
sub-010_task-N170_eeg,92.6582,0.3000,94883,stimulus,NA,51,10.2999
sub-010_task-N170_eeg,98.6221,0.3000,100990,stimulus,NA,35,-11.2653
sub-010_task-N170_eeg,101.4883,0.3000,103925,stimulus,NA,37,2.5330
sub-010_task-N170_eeg,104.4707,0.3000,106979,stimulus,NA,44,9.4913
sub-010_task-N170_eeg,107.6025,0.3000,110186,stimulus,NA,72,10.6507
sub-010_task-N170_eeg,109.1016,0.3000,111721,stimulus,NA,36,3.5022
sub-010_task-N170_eeg,112.0176,0.3000,114707,stimulus,NA,61,7.3995
sub-010_task-N170_eeg,113.4336,0.3000,116157,stimulus,NA,80,0.4046
sub-010_task-N170_eeg,114.9336,0.3000,117693,stimulus,NA,20,-0.5009
sub-010_task-N170_eeg,117.9658,0.3000,120798,stimulus,NA,69,3.6306
sub-010_task-N170_eeg,130.4277,0.3000,133559,stimulus,NA,53,1.7081
sub-010_task-N170_eeg,135.0430,0.3000,138285,stimulus,NA,3,3.7492
sub-010_task-N170_eeg,141.4072,0.3000,144802,stimulus,NA,24,-13.2495
sub-010_task-N170_eeg,144.3896,0.3000,147856,stimulus,NA,31,5.9726
sub-010_task-N170_eeg,145.9219,0.3000,149425,stimulus,NA,1,8.1732
sub-010_task-N170_eeg,147.4219,0.3000,150961,stimulus,NA,19,15.5324
sub-010_task-N170_eeg,148.9873,0.3000,152564,stimulus,NA,38,-7.6770
sub-010_task-N170_eeg,152.0703,0.3000,155721,stimulus,NA,49,12.0986
sub-010_task-N170_eeg,153.6025,0.3000,157290,stimulus,NA,42,-4.1154
sub-010_task-N170_eeg,155.0020,0.3000,158723,stimulus,NA,67,7.5455
sub-010_task-N170_eeg,164.1826,0.3000,168124,stimulus,NA,9,4.1680
sub-010_task-N170_eeg,167.2480,0.3000,171263,stimulus,NA,64,-26.7260
sub-010_task-N170_eeg,168.7803,0.3000,172832,stimulus,NA,45,3.3788
sub-010_task-N170_eeg,174.6787,0.3000,178872,stimulus,NA,5,NA
sub-010_task-N170_eeg,176.2617,0.3000,180493,stimulus,NA,58,NA
sub-010_task-N170_eeg,180.7432,0.3000,185082,stimulus,NA,10,-5.8925
sub-010_task-N170_eeg,182.2422,0.3000,186617,stimulus,NA,12,-5.3125
sub-010_task-N170_eeg,188.4072,0.3000,192930,stimulus,NA,33,4.5639
sub-010_task-N170_eeg,189.8232,0.3000,194380,stimulus,NA,23,2.2408
sub-010_task-N170_eeg,191.3564,0.3000,195950,stimulus,NA,78,7.6610
sub-010_task-N170_eeg,194.5049,0.3000,199174,stimulus,NA,34,2.6353
sub-010_task-N170_eeg,197.4209,0.3000,202160,stimulus,NA,73,9.0660
sub-010_task-N170_eeg,200.5527,0.3000,205367,stimulus,NA,29,10.1434
sub-010_task-N170_eeg,206.9004,0.3000,211867,stimulus,NA,68,2.9908
sub-010_task-N170_eeg,208.2998,0.3000,213300,stimulus,NA,63,-1.8262
sub-010_task-N170_eeg,212.9316,0.3000,218043,stimulus,NA,15,-4.7832
sub-010_task-N170_eeg,220.6953,0.3000,225993,stimulus,NA,8,5.0697
sub-010_task-N170_eeg,222.2451,0.3000,227580,stimulus,NA,40,11.6988
sub-010_task-N170_eeg,223.6777,0.3000,229047,stimulus,NA,14,-11.3121
sub-010_task-N170_eeg,234.2910,0.3000,239915,stimulus,NA,11,5.3989
sub-010_task-N170_eeg,235.6904,0.3000,241348,stimulus,NA,6,-0.2590
sub-010_task-N170_eeg,246.4033,0.3000,252318,stimulus,NA,54,-20.2678
sub-010_task-N170_eeg,249.3350,0.3000,255320,stimulus,NA,70,1.5825
sub-010_task-N170_eeg,250.8018,0.3000,256822,stimulus,NA,32,-18.9960
sub-010_task-N170_eeg,252.2676,0.3000,258323,stimulus,NA,66,-4.1452
sub-010_task-N170_eeg,256.8496,0.3000,263015,stimulus,NA,41,2.1350
sub-010_task-N170_eeg,258.4482,0.3000,264652,stimulus,NA,55,1.1712
sub-010_task-N170_eeg,259.9648,0.3000,266205,stimulus,NA,22,-10.4724
sub-010_task-N170_eeg,261.5312,0.3000,267809,stimulus,NA,77,-6.8514
sub-010_task-N170_eeg,264.4961,0.3000,270845,stimulus,NA,62,-13.7149
sub-010_task-N170_eeg,277.1416,0.3000,283794,stimulus,NA,51,-15.1393
sub-010_task-N170_eeg,278.6914,0.3000,285381,stimulus,NA,25,-20.3869
sub-010_task-N170_eeg,280.2246,0.3000,286951,stimulus,NA,50,-3.9100
sub-010_task-N170_eeg,281.7568,0.3000,288520,stimulus,NA,58,5.8768
sub-010_task-N170_eeg,284.7559,0.3000,291591,stimulus,NA,26,-11.9616
sub-010_task-N170_eeg,286.2051,0.3000,293075,stimulus,NA,65,2.2155
sub-010_task-N170_eeg,289.3379,0.3000,296283,stimulus,NA,72,-3.5178
sub-010_task-N170_eeg,290.7871,0.3000,297767,stimulus,NA,48,18.8510
sub-010_task-N170_eeg,293.8193,0.3000,300872,stimulus,NA,4,3.0925
sub-010_task-N170_eeg,296.8350,0.3000,303960,stimulus,NA,16,NA
sub-010_task-N170_eeg,299.8340,0.3000,307031,stimulus,NA,67,10.4575
sub-010_task-N170_eeg,304.4492,0.3000,311757,stimulus,NA,13,17.9354
sub-010_task-N170_eeg,310.4473,0.3000,317899,stimulus,NA,7,2.6736
sub-010_task-N170_eeg,311.9961,0.3000,319485,stimulus,NA,80,15.6078
sub-010_task-N170_eeg,314.9121,0.3000,322471,stimulus,NA,28,5.1844
sub-010_task-N170_eeg,317.8438,0.3000,325473,stimulus,NA,41,10.1249
sub-010_task-N170_eeg,319.3770,0.3000,327043,stimulus,NA,66,0.5171
sub-010_task-N170_eeg,325.3916,0.3000,333202,stimulus,NA,33,14.7997
sub-010_task-N170_eeg,326.9404,0.3000,334788,stimulus,NA,56,-5.3985
sub-010_task-N170_eeg,328.3574,0.3000,336239,stimulus,NA,46,35.8760
sub-010_task-N170_eeg,335.9873,0.3000,344052,stimulus,NA,15,-0.6089
sub-010_task-N170_eeg,344.3682,0.3000,352634,stimulus,NA,3,-8.3753
sub-010_task-N170_eeg,348.8330,0.3000,357206,stimulus,NA,1,3.1561
sub-010_task-N170_eeg,350.2490,0.3000,358656,stimulus,NA,8,1.8530
sub-010_task-N170_eeg,353.1982,0.3000,361676,stimulus,NA,78,2.0469
sub-010_task-N170_eeg,362.3447,0.3000,371042,stimulus,NA,59,7.0737
sub-010_task-N170_eeg,363.9111,0.3000,372646,stimulus,NA,9,-21.8226
sub-010_task-N170_eeg,365.3105,0.3000,374079,stimulus,NA,26,-4.0789
sub-010_task-N170_eeg,366.8096,0.3000,375614,stimulus,NA,57,38.4137
sub-010_task-N170_eeg,368.3428,0.3000,377184,stimulus,NA,14,-1.8559
sub-010_task-N170_eeg,369.8086,0.3000,378685,stimulus,NA,37,12.8726
sub-010_task-N170_eeg,371.2246,0.3000,380135,stimulus,NA,47,5.3373
sub-010_task-N170_eeg,372.7412,0.3000,381688,stimulus,NA,70,17.0051
sub-010_task-N170_eeg,374.2744,0.3000,383258,stimulus,NA,29,-0.7509
sub-010_task-N170_eeg,377.3564,0.3000,386414,stimulus,NA,30,-7.2325
sub-010_task-N170_eeg,378.9219,0.3000,388017,stimulus,NA,5,-11.0317
sub-010_task-N170_eeg,380.3389,0.3000,389468,stimulus,NA,52,12.1330
sub-010_task-N170_eeg,381.8877,0.3000,391054,stimulus,NA,10,-2.9375
sub-010_task-N170_eeg,383.4873,0.3000,392692,stimulus,NA,49,2.3694
sub-010_task-N170_eeg,385.0537,0.3000,394296,stimulus,NA,23,4.8175
sub-010_task-N170_eeg,386.4697,0.3000,395746,stimulus,NA,75,15.2699
sub-010_task-N170_eeg,389.5186,0.3000,398868,stimulus,NA,19,41.1099
sub-010_task-N170_eeg,399.9814,0.3000,409582,stimulus,NA,7,-8.6523
sub-010_task-N170_eeg,401.4980,0.3000,411135,stimulus,NA,60,3.2390
sub-010_task-N170_eeg,409.8281,0.3000,419665,stimulus,NA,2,14.0835
sub-010_task-N170_eeg,418.8418,0.3000,428895,stimulus,NA,27,-3.2315
sub-010_task-N170_eeg,423.4902,0.3000,433655,stimulus,NA,31,-5.4432
sub-010_task-N170_eeg,429.3213,0.3000,439626,stimulus,NA,16,4.5195
sub-010_task-N170_eeg,430.8369,0.3000,441178,stimulus,NA,54,3.4924
sub-010_task-N170_eeg,433.8691,0.3000,444283,stimulus,NA,44,2.2264
sub-010_task-N170_eeg,435.3193,0.3000,445768,stimulus,NA,55,4.1186
sub-010_task-N170_eeg,438.2344,0.3000,448753,stimulus,NA,73,36.8242
sub-010_task-N170_eeg,439.8008,0.3000,450357,stimulus,NA,45,1.1068
sub-010_task-N170_eeg,441.2998,0.3000,451892,stimulus,NA,53,7.5172
sub-010_task-N170_eeg,444.3994,0.3000,455066,stimulus,NA,21,-4.2170
sub-010_task-N170_eeg,445.8984,0.3000,456601,stimulus,NA,40,6.2615
sub-010_task-N170_eeg,448.8975,0.3000,459672,stimulus,NA,79,14.0567
sub-010_task-N170_eeg,452.0293,0.3000,462879,stimulus,NA,69,-6.1098
sub-010_task-N170_eeg,453.4795,0.3000,464364,stimulus,NA,36,0.3667
sub-010_task-N170_eeg,454.9619,0.3000,465882,stimulus,NA,35,3.7690
sub-010_task-N170_eeg,456.4951,0.3000,467452,stimulus,NA,24,5.3796
sub-010_task-N170_eeg,461.0762,0.3000,472143,stimulus,NA,68,0.9926
sub-010_task-N170_eeg,462.5430,0.3000,473645,stimulus,NA,63,1.3610
sub-010_task-N170_eeg,464.0586,0.3000,475197,stimulus,NA,12,-15.8503
sub-010_task-N170_eeg,479.2363,0.3000,490739,stimulus,NA,39,-6.2128
sub-010_task-N170_eeg,480.8193,0.3000,492360,stimulus,NA,18,1.4651
sub-010_task-N170_eeg,482.4189,0.3000,493998,stimulus,NA,38,-2.4282
sub-010_task-N170_eeg,487.0000,0.3000,498689,stimulus,NA,32,3.8472
sub-010_task-N170_eeg,488.5830,0.3000,500310,stimulus,NA,61,-8.0686
sub-010_task-N170_eeg,494.6309,0.3000,506503,stimulus,NA,25,-2.1806
sub-010_task-N170_eeg,496.2139,0.3000,508124,stimulus,NA,20,-6.8993
sub-010_task-N170_eeg,502.2451,0.3000,514300,stimulus,NA,34,8.1818
sub-010_task-N170_eeg,503.7275,0.3000,515818,stimulus,NA,76,17.3935
sub-010_task-N170_eeg,506.6436,0.3000,518804,stimulus,NA,6,5.9986
sub-010_task-N170_eeg,508.0928,0.3000,520288,stimulus,NA,42,7.0960
sub-010_task-N170_eeg,509.5586,0.3000,521789,stimulus,NA,11,4.9293
sub-010_task-N170_eeg,511.1250,0.3000,523393,stimulus,NA,13,14.0952
sub-010_task-N170_eeg,512.6914,0.3000,524997,stimulus,NA,74,10.3681
sub-010_task-N170_eeg,520.1387,0.3000,532623,stimulus,NA,64,-8.1528
sub-010_task-N170_eeg,523.1045,0.3000,535660,stimulus,NA,17,13.8682
sub-010_task-N170_eeg,526.1035,0.3000,538731,stimulus,NA,71,15.1618
sub-010_task-N170_eeg,529.0850,0.3000,541784,stimulus,NA,4,-12.2360
sub-010_task-N170_eeg,530.6348,0.3000,543371,stimulus,NA,22,-3.2394
sub-010_task-N170_eeg,533.6338,0.3000,546442,stimulus,NA,43,3.6237
sub-011_task-N170_eeg,20.1006,0.3000,20584,stimulus,NA,69,1.7231
sub-011_task-N170_eeg,26.1318,0.3000,26760,stimulus,NA,50,9.3431
sub-011_task-N170_eeg,27.6143,0.3000,28278,stimulus,NA,74,14.2004
sub-011_task-N170_eeg,29.0977,0.3000,29797,stimulus,NA,78,6.3782
sub-011_task-N170_eeg,30.6133,0.3000,31349,stimulus,NA,36,9.5021
sub-011_task-N170_eeg,33.5459,0.3000,34352,stimulus,NA,28,12.1069
sub-011_task-N170_eeg,36.6611,0.3000,37542,stimulus,NA,16,4.8295
sub-011_task-N170_eeg,42.7588,0.3000,43786,stimulus,NA,64,14.9068
sub-011_task-N170_eeg,45.9082,0.3000,47011,stimulus,NA,62,11.4514
sub-011_task-N170_eeg,47.3740,0.3000,48512,stimulus,NA,2,9.1278
sub-011_task-N170_eeg,48.9570,0.3000,50133,stimulus,NA,61,1.9557
sub-011_task-N170_eeg,52.0391,0.3000,53289,stimulus,NA,66,5.0730
sub-011_task-N170_eeg,58.1367,0.3000,59533,stimulus,NA,67,11.1472
sub-011_task-N170_eeg,61.2021,0.3000,62672,stimulus,NA,47,7.5199
sub-011_task-N170_eeg,62.6689,0.3000,64174,stimulus,NA,77,8.3387
sub-011_task-N170_eeg,65.7344,0.3000,67313,stimulus,NA,38,3.5833
sub-011_task-N170_eeg,68.7002,0.3000,70350,stimulus,NA,56,10.1556
sub-011_task-N170_eeg,70.2490,0.3000,71936,stimulus,NA,15,7.5442
sub-011_task-N170_eeg,71.6982,0.3000,73420,stimulus,NA,48,12.0132
sub-011_task-N170_eeg,84.8604,0.3000,86898,stimulus,NA,63,8.6060
sub-011_task-N170_eeg,86.3604,0.3000,88434,stimulus,NA,9,4.1821
sub-011_task-N170_eeg,89.4756,0.3000,91624,stimulus,NA,31,5.3970
sub-011_task-N170_eeg,92.4580,0.3000,94678,stimulus,NA,53,10.9350
sub-011_task-N170_eeg,95.4404,0.3000,97732,stimulus,NA,25,2.2184
sub-011_task-N170_eeg,96.8896,0.3000,99216,stimulus,NA,75,8.1918
sub-011_task-N170_eeg,99.8887,0.3000,102287,stimulus,NA,60,8.2286
sub-011_task-N170_eeg,101.4043,0.3000,103839,stimulus,NA,41,5.2988
sub-011_task-N170_eeg,102.8545,0.3000,105324,stimulus,NA,80,16.5226
sub-011_task-N170_eeg,104.3701,0.3000,106876,stimulus,NA,4,3.1504
sub-011_task-N170_eeg,107.4863,0.3000,110067,stimulus,NA,43,12.2690
sub-011_task-N170_eeg,109.0684,0.3000,111687,stimulus,NA,30,8.3058
sub-011_task-N170_eeg,114.8662,0.3000,117624,stimulus,NA,76,1.4373
sub-011_task-N170_eeg,122.4473,0.3000,125387,stimulus,NA,57,4.2414
sub-011_task-N170_eeg,126.9121,0.3000,129959,stimulus,NA,39,4.6014
sub-011_task-N170_eeg,129.9443,0.3000,133064,stimulus,NA,45,8.9096
sub-011_task-N170_eeg,131.4277,0.3000,134583,stimulus,NA,70,5.2142
sub-011_task-N170_eeg,134.3760,0.3000,137602,stimulus,NA,72,0.9600
sub-011_task-N170_eeg,137.4248,0.3000,140724,stimulus,NA,42,5.9689
sub-011_task-N170_eeg,150.4707,0.3000,154083,stimulus,NA,32,9.8436
sub-011_task-N170_eeg,154.7861,0.3000,158502,stimulus,NA,52,14.6642
sub-011_task-N170_eeg,157.8848,0.3000,161675,stimulus,NA,23,8.5886
sub-011_task-N170_eeg,159.4512,0.3000,163279,stimulus,NA,49,2.6813
sub-011_task-N170_eeg,162.4326,0.3000,166332,stimulus,NA,73,14.7391
sub-011_task-N170_eeg,164.0322,0.3000,167970,stimulus,NA,21,4.6705
sub-011_task-N170_eeg,167.0312,0.3000,171041,stimulus,NA,18,9.1177
sub-011_task-N170_eeg,169.9639,0.3000,174044,stimulus,NA,68,7.6001
sub-011_task-N170_eeg,171.5469,0.3000,175665,stimulus,NA,65,8.9217
sub-011_task-N170_eeg,174.3955,0.3000,178582,stimulus,NA,6,9.8066
sub-011_task-N170_eeg,177.3447,0.3000,181602,stimulus,NA,59,1.4445
sub-011_task-N170_eeg,178.8271,0.3000,183120,stimulus,NA,29,11.4559
sub-011_task-N170_eeg,181.7930,0.3000,186157,stimulus,NA,54,7.0882
sub-011_task-N170_eeg,184.7080,0.3000,189142,stimulus,NA,46,2.5040
sub-011_task-N170_eeg,186.2412,0.3000,190712,stimulus,NA,79,8.7909
sub-011_task-N170_eeg,190.7891,0.3000,195369,stimulus,NA,55,20.0649
sub-011_task-N170_eeg,192.3721,0.3000,196990,stimulus,NA,51,3.9088
sub-011_task-N170_eeg,193.9385,0.3000,198594,stimulus,NA,58,18.7998
sub-011_task-N170_eeg,196.8037,0.3000,201528,stimulus,NA,37,11.7155
sub-011_task-N170_eeg,199.8691,0.3000,204667,stimulus,NA,10,4.3532
sub-011_task-N170_eeg,203.0186,0.3000,207892,stimulus,NA,44,8.8315
sub-011_task-N170_eeg,204.4512,0.3000,209359,stimulus,NA,71,7.1088
sub-011_task-N170_eeg,205.9346,0.3000,210878,stimulus,NA,26,2.5533
sub-011_task-N170_eeg,207.4502,0.3000,212430,stimulus,NA,40,13.0552
sub-011_task-N170_eeg,219.1631,0.3000,224424,stimulus,NA,35,-0.0043
sub-011_task-N170_eeg,220.7451,0.3000,226044,stimulus,NA,77,4.9697
sub-011_task-N170_eeg,222.2949,0.3000,227631,stimulus,NA,7,7.4439
sub-011_task-N170_eeg,226.7598,0.3000,232203,stimulus,NA,19,4.0136
sub-011_task-N170_eeg,228.2432,0.3000,233722,stimulus,NA,80,15.3532
sub-011_task-N170_eeg,231.4248,0.3000,236980,stimulus,NA,22,12.3164
sub-011_task-N170_eeg,235.7236,0.3000,241382,stimulus,NA,12,-4.4586
sub-011_task-N170_eeg,240.1553,0.3000,245920,stimulus,NA,54,6.0194
sub-011_task-N170_eeg,241.6709,0.3000,247472,stimulus,NA,56,3.0943
sub-011_task-N170_eeg,243.2207,0.3000,249059,stimulus,NA,44,6.2446
sub-011_task-N170_eeg,249.2520,0.3000,255235,stimulus,NA,74,8.6987
sub-011_task-N170_eeg,252.3672,0.3000,258425,stimulus,NA,33,3.6931
sub-011_task-N170_eeg,253.8838,0.3000,259978,stimulus,NA,5,3.1038
sub-011_task-N170_eeg,256.9492,0.3000,263117,stimulus,NA,34,0.7612
sub-011_task-N170_eeg,258.5488,0.3000,264755,stimulus,NA,13,5.9290
sub-011_task-N170_eeg,260.0312,0.3000,266273,stimulus,NA,68,-1.5474
sub-011_task-N170_eeg,261.4473,0.3000,267723,stimulus,NA,8,5.2312
sub-011_task-N170_eeg,262.8975,0.3000,269208,stimulus,NA,14,9.8998
sub-011_task-N170_eeg,267.3623,0.3000,273780,stimulus,NA,60,7.2059
sub-011_task-N170_eeg,274.7432,0.3000,281338,stimulus,NA,20,0.1329
sub-011_task-N170_eeg,276.2256,0.3000,282856,stimulus,NA,3,1.4118
sub-011_task-N170_eeg,277.6582,0.3000,284323,stimulus,NA,48,3.2856
sub-011_task-N170_eeg,297.2178,0.3000,304352,stimulus,NA,58,4.4256
sub-011_task-N170_eeg,303.2656,0.3000,310545,stimulus,NA,24,11.2075
sub-011_task-N170_eeg,306.3154,0.3000,313668,stimulus,NA,1,10.7097
sub-011_task-N170_eeg,307.8809,0.3000,315271,stimulus,NA,47,-1.9836
sub-011_task-N170_eeg,309.4141,0.3000,316841,stimulus,NA,59,6.6447
sub-011_task-N170_eeg,317.0449,0.3000,324655,stimulus,NA,17,4.4173
sub-011_task-N170_eeg,321.6260,0.3000,329346,stimulus,NA,27,5.1722
sub-011_task-N170_eeg,327.7402,0.3000,335607,stimulus,NA,45,7.5993
sub-011_task-N170_eeg,329.3232,0.3000,337228,stimulus,NA,11,6.1607
sub-011_task-N170_eeg,335.4043,0.3000,343455,stimulus,NA,27,11.7341
sub-011_task-N170_eeg,336.9873,0.3000,345076,stimulus,NA,55,0.4130
sub-011_task-N170_eeg,340.1191,0.3000,348283,stimulus,NA,4,0.9950
sub-011_task-N170_eeg,341.6855,0.3000,349887,stimulus,NA,42,7.9950
sub-011_task-N170_eeg,343.1514,0.3000,351388,stimulus,NA,5,7.6311
sub-011_task-N170_eeg,347.6504,0.3000,355995,stimulus,NA,11,7.4942
sub-011_task-N170_eeg,349.1826,0.3000,357564,stimulus,NA,6,-0.0195
sub-011_task-N170_eeg,362.6279,0.3000,371332,stimulus,NA,25,-6.4643
sub-011_task-N170_eeg,364.0947,0.3000,372834,stimulus,NA,15,-1.6319
sub-011_task-N170_eeg,368.5098,0.3000,377355,stimulus,NA,64,12.3123
sub-011_task-N170_eeg,370.0420,0.3000,378924,stimulus,NA,40,8.2110
sub-011_task-N170_eeg,371.4746,0.3000,380391,stimulus,NA,33,7.1649
sub-011_task-N170_eeg,373.0410,0.3000,381995,stimulus,NA,26,11.9108
sub-011_task-N170_eeg,379.0889,0.3000,388188,stimulus,NA,8,6.5532
sub-011_task-N170_eeg,380.5547,0.3000,389689,stimulus,NA,36,2.3387
sub-011_task-N170_eeg,383.3877,0.3000,392590,stimulus,NA,79,14.9809
sub-011_task-N170_eeg,384.8203,0.3000,394057,stimulus,NA,75,8.8568
sub-011_task-N170_eeg,386.2363,0.3000,395507,stimulus,NA,32,7.5825
sub-011_task-N170_eeg,390.6182,0.3000,399994,stimulus,NA,17,-5.2693
sub-011_task-N170_eeg,392.1846,0.3000,401598,stimulus,NA,70,7.2000
sub-011_task-N170_eeg,393.6006,0.3000,403048,stimulus,NA,19,1.8685
sub-011_task-N170_eeg,399.4648,0.3000,409053,stimulus,NA,31,9.7508
sub-011_task-N170_eeg,403.9639,0.3000,413660,stimulus,NA,18,1.4655
sub-011_task-N170_eeg,406.9961,0.3000,416765,stimulus,NA,16,10.9156
sub-011_task-N170_eeg,408.4785,0.3000,418283,stimulus,NA,12,14.9198
sub-011_task-N170_eeg,414.3926,0.3000,424339,stimulus,NA,35,10.6246
sub-011_task-N170_eeg,415.8262,0.3000,425807,stimulus,NA,41,5.2327
sub-011_task-N170_eeg,430.3545,0.3000,440684,stimulus,NA,2,6.8759
sub-011_task-N170_eeg,431.7871,0.3000,442151,stimulus,NA,67,12.8937
sub-011_task-N170_eeg,436.3350,0.3000,446808,stimulus,NA,14,1.4451
sub-011_task-N170_eeg,437.8682,0.3000,448378,stimulus,NA,72,7.5410
sub-011_task-N170_eeg,439.3340,0.3000,449879,stimulus,NA,63,7.6298
sub-011_task-N170_eeg,443.7324,0.3000,454383,stimulus,NA,29,6.4388
sub-011_task-N170_eeg,446.8311,0.3000,457556,stimulus,NA,62,14.5106
sub-011_task-N170_eeg,454.2617,0.3000,465165,stimulus,NA,24,4.9071
sub-011_task-N170_eeg,461.9258,0.3000,473013,stimulus,NA,51,-2.9201
sub-011_task-N170_eeg,463.3926,0.3000,474515,stimulus,NA,38,2.3610
sub-011_task-N170_eeg,464.8750,0.3000,476033,stimulus,NA,20,2.3712
sub-011_task-N170_eeg,466.4580,0.3000,477654,stimulus,NA,71,8.5990
sub-011_task-N170_eeg,468.0234,0.3000,479257,stimulus,NA,73,11.8048
sub-011_task-N170_eeg,469.6230,0.3000,480895,stimulus,NA,39,12.6918
sub-011_task-N170_eeg,474.1387,0.3000,485519,stimulus,NA,13,13.6328
sub-011_task-N170_eeg,475.7041,0.3000,487122,stimulus,NA,9,9.7549
sub-011_task-N170_eeg,481.6025,0.3000,493162,stimulus,NA,34,-16.4555
sub-011_task-N170_eeg,483.1514,0.3000,494748,stimulus,NA,49,11.2187
sub-011_task-N170_eeg,486.2510,0.3000,497922,stimulus,NA,37,8.4104
sub-011_task-N170_eeg,500.5127,0.3000,512526,stimulus,NA,23,12.1108
sub-011_task-N170_eeg,502.0781,0.3000,514129,stimulus,NA,22,9.5417
sub-011_task-N170_eeg,503.4941,0.3000,515579,stimulus,NA,1,7.5925
sub-011_task-N170_eeg,506.4434,0.3000,518599,stimulus,NA,57,13.7980
sub-011_task-N170_eeg,513.8574,0.3000,526191,stimulus,NA,46,5.7908
sub-011_task-N170_eeg,515.3574,0.3000,527727,stimulus,NA,28,8.9893
sub-011_task-N170_eeg,516.7900,0.3000,529194,stimulus,NA,3,-3.3455
sub-011_task-N170_eeg,522.8877,0.3000,535438,stimulus,NA,30,8.8845
sub-011_task-N170_eeg,524.3369,0.3000,536922,stimulus,NA,7,-5.1124
sub-011_task-N170_eeg,525.7529,0.3000,538372,stimulus,NA,78,10.0770
sub-011_task-N170_eeg,527.3359,0.3000,539993,stimulus,NA,76,13.3782
sub-011_task-N170_eeg,528.7686,0.3000,541460,stimulus,NA,10,5.6450
sub-011_task-N170_eeg,530.1846,0.3000,542910,stimulus,NA,52,6.8892
sub-011_task-N170_eeg,533.1006,0.3000,545896,stimulus,NA,65,-0.3731
sub-011_task-N170_eeg,536.1328,0.3000,549001,stimulus,NA,61,NA
sub-011_task-N170_eeg,537.6162,0.3000,550520,stimulus,NA,43,10.4164
sub-011_task-N170_eeg,540.4648,0.3000,553437,stimulus,NA,53,11.2932
sub-011_task-N170_eeg,544.7969,0.3000,557873,stimulus,NA,50,1.4473
sub-011_task-N170_eeg,547.7959,0.3000,560944,stimulus,NA,69,18.6164
sub-011_task-N170_eeg,552.1602,0.3000,565413,stimulus,NA,66,1.8010
sub-011_task-N170_eeg,555.2266,0.3000,568553,stimulus,NA,21,10.8750
sub-012_task-N170_eeg,9.8359,0.3000,10073,stimulus,NA,18,7.0419
sub-012_task-N170_eeg,14.4834,0.3000,14832,stimulus,NA,14,2.8910
sub-012_task-N170_eeg,18.9160,0.3000,19371,stimulus,NA,38,7.1427
sub-012_task-N170_eeg,23.3809,0.3000,23943,stimulus,NA,36,12.3970
sub-012_task-N170_eeg,27.9619,0.3000,28634,stimulus,NA,40,2.7323
sub-012_task-N170_eeg,29.5449,0.3000,30255,stimulus,NA,7,6.9265
